CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Age;Under 30;Married;Number of Dependents;Quarter;Referred a Friend;Number of Referrals;Offer;Avg Monthly Long Distance Charges;Internet Type;Avg Monthly GB Download;Streaming Music;Unlimited Data;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Satisfaction Score;Customer Status;Churn Category;Population
4973-MGTON;1;United States;California;Topaz;96133;38.636052, -119.489162;38,636052;-119,489162;Female;No;Yes;No;71;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);84,4;5969,3;No;0;21;5619;Not Churned;33;No;Yes;0;Q3;No;0;None;3,09;DSL;26;Yes;Yes;0;0;219,39;6188,69;5;Stayed;Not Churned;116
3557-HTYWR;1;United States;California;Los Angeles;90043;33.988543, -118.334081;33,988543;-118,334081;Female;No;No;No;47;Yes;Yes;DSL;Yes;Yes;No;Yes;No;Yes;Two year;No;Mailed check;74,05;3496,3;No;0;75;2831;Not Churned;56;No;No;0;Q3;No;0;None;45,67;DSL;3;Yes;Yes;0;0;2146,49;5642,79;4;Stayed;Not Churned;44764
0254-FNMCI;1;United States;California;Downey;90241;33.940884, -118.128628;33,940884;-118,128628;Female;No;No;No;72;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;109,9;7624,2;No;0;37;5234;Not Churned;19;Yes;No;0;Q3;No;0;None;41,91;Fiber Optic;73;Yes;Yes;0;0;3017,52;10641,72;4;Stayed;Not Churned;40152
7349-ALMUX;1;United States;California;Rancho Cucamonga;91730;34.10097, -117.57882;34,10097;-117,57882;Male;No;No;No;37;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Bank transfer (automatic);65,6;2313,8;No;0;27;3183;Not Churned;35;No;No;0;Q3;No;0;None;38,43;Cable;30;No;Yes;0;0;1421,91;3735,71;4;Stayed;Not Churned;51970
2495-KZNFB;1;United States;California;La Mesa;91942;32.782501, -117.01611;32,782501;-117,01611;Female;No;No;No;33;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;90,65;2989,6;No;0;44;4460;Not Churned;26;Yes;No;0;Q3;No;0;None;16,76;Fiber Optic;85;Yes;Yes;0;0;553,08;3542,68;4;Stayed;Not Churned;24005
2242-MFOTG;1;United States;California;Poway;92064;32.984395, -117.013454;32,984395;-117,013454;Male;No;No;No;33;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;One year;No;Bank transfer (automatic);80,1;2603,3;No;0;54;3957;Not Churned;29;Yes;No;0;Q3;No;0;None;25,71;Fiber Optic;48;No;Yes;0;0;848,43;3451,73;4;Stayed;Not Churned;47969
8745-PVESG;1;United States;California;Rancho Santa Fe;92067;33.012751, -117.200617;33,012751;-117,200617;Female;No;No;No;57;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);41,1;2258,25;No;0;41;5281;Not Churned;44;No;No;0;Q3;No;0;None;0;DSL;24;No;Yes;0;0;0;2258,25;4;Stayed;Not Churned;7615
4565-EVZMJ;1;United States;California;San Diego;92128;33.000269, -117.072093;33,000269;-117,072093;Female;No;No;No;47;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Mailed check;58,9;2813,05;No;0;40;5774;Not Churned;55;No;No;0;Q3;No;0;None;26,35;Cable;5;No;Yes;0;0;1238,45;4051,5;4;Stayed;Not Churned;42733
8034-RYTVV;1;United States;California;Rancho Santa Margarita;92688;33.624654, -117.611733;33,624654;-117,611733;Female;No;No;No;55;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);84,25;4589,85;No;0;30;5735;Not Churned;19;Yes;No;0;Q3;No;0;None;44,85;Fiber Optic;48;No;Yes;0;0;2466,75;7056,6;4;Stayed;Not Churned;42193
7880-XSOJX;1;United States;California;Garden Grove;92840;33.787165, -117.931889;33,787165;-117,931889;Male;No;No;No;4;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;42,4;146,4;No;0;74;4282;Not Churned;50;No;No;0;Q3;No;0;None;0;DSL;23;No;Yes;0;0;0;146,4;4;Stayed;Not Churned;50641
0289-IVARM;1;United States;California;Parlier;93648;36.622237, -119.521126;36,622237;-119,521126;Female;No;No;No;35;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;60,55;1982,6;No;0;34;3463;Not Churned;57;No;No;0;Q3;No;0;None;44,81;DSL;20;No;Yes;0;0;1568,35;3550,95;4;Stayed;Not Churned;12587
2709-UQGNP;1;United States;California;San Mateo;94401;37.590421, -122.306467;37,590421;-122,306467;Male;No;No;No;10;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;51,65;524,5;No;0;45;4292;Not Churned;38;No;No;0;Q3;No;0;None;49,04;Cable;23;No;Yes;0;0;490,4;1014,9;4;Stayed;Not Churned;32488
4712-AUQZO;1;United States;California;Pinole;94564;37.996462, -122.293716;37,996462;-122,293716;Male;No;No;No;18;No;No phone service;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;33,6;550,35;No;0;21;5388;Not Churned;53;No;No;0;Q3;No;0;None;0;DSL;30;No;Yes;0;0;0;550,35;4;Stayed;Not Churned;16717
9714-EDSUC;1;United States;California;Alviso;95002;37.449537, -121.994813;37,449537;-121,994813;Male;No;No;No;4;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Mailed check;94,9;360,55;No;0;22;3094;Not Churned;25;Yes;No;0;Q3;No;0;None;11,5;Fiber Optic;41;Yes;Yes;0;0;46;406,55;4;Stayed;Not Churned;2147
1397-XKKWR;1;United States;California;San Jose;95112;37.343827, -121.883119;37,343827;-121,883119;Male;No;No;No;7;No;No phone service;DSL;Yes;No;Yes;No;No;No;One year;No;Mailed check;35,3;264,8;No;0;39;3463;Not Churned;47;No;No;0;Q3;No;0;None;0;DSL;14;No;Yes;0;0;0;264,8;4;Stayed;Not Churned;52334
5614-DNZCE;1;United States;California;Wilseyville;95257;38.392686, -120.415951;38,392686;-120,415951;Female;No;No;No;58;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);64,9;3795,45;No;0;57;5040;Not Churned;56;No;No;0;Q3;No;0;None;29,47;DSL;16;No;Yes;0;0;1709,26;5504,71;4;Stayed;Not Churned;435
4343-EJVQB;1;United States;California;Mariposa;95338;37.526791, -119.99437;37,526791;-119,99437;Male;No;No;No;7;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;74,35;533,6;No;0;51;2463;Not Churned;48;No;No;0;Q3;No;0;None;1,67;Fiber Optic;23;No;Yes;0;0;11,69;545,29;4;Stayed;Not Churned;10226
0824-VWDPO;1;United States;California;Mckinleyville;95519;40.965011, -124.015255;40,965011;-124,015255;Female;No;No;No;45;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;One year;No;Bank transfer (automatic);96,75;4442,75;No;0;73;3682;Not Churned;58;No;No;0;Q3;No;0;None;1,57;Fiber Optic;30;Yes;Yes;0;0;70,65;4513,4;4;Stayed;Not Churned;15921
0186-CAERR;1;United States;California;Auburn;95603;38.912881, -121.082766;38,912881;-121,082766;Male;No;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);116,3;8309,55;No;0;59;4644;Not Churned;22;Yes;No;0;Q3;No;0;None;2,88;Fiber Optic;48;Yes;Yes;0;0;204,48;8514,03;4;Stayed;Not Churned;24944
2669-QVCRG;1;United States;California;Forest Ranch;95942;40.077028, -121.494168;40,077028;-121,494168;Female;No;No;No;41;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);81,3;3190,65;No;0;62;2299;Not Churned;32;No;No;0;Q3;No;0;None;7,83;Fiber Optic;19;No;Yes;0;0;321,03;3511,68;4;Stayed;Not Churned;1351
6169-PGNCD;1;United States;California;Westwood;96137;40.271535, -121.018087;40,271535;-121,018087;Female;No;No;No;57;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);74,3;4166,35;No;0;54;5741;Not Churned;61;No;No;0;Q3;No;0;None;6,45;DSL;3;No;Yes;0;0;367,65;4534;4;Stayed;Not Churned;4158
8822-KNBHV;1;United States;California;Los Angeles;90011;34.00709, -118.258681;34,00709;-118,258681;Female;No;No;No;48;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);83,45;3887,85;No;0;58;4250;Not Churned;30;No;No;0;Q3;No;0;None;45,51;DSL;27;Yes;Yes;0;0;2184,48;6072,33;4;Stayed;Not Churned;101215
6500-JVEGC;1;United States;California;Lakewood;90715;33.841027, -118.078097;33,841027;-118,078097;Male;No;No;No;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);101,35;7110,75;No;0;60;4941;Not Churned;56;No;No;0;Q3;No;0;None;11,22;Fiber Optic;7;No;Yes;0;0;762,96;7873,71;4;Stayed;Not Churned;20890
8469-SNFFH;1;United States;California;San Pedro;90731;33.736387, -118.284363;33,736387;-118,284363;Male;No;Yes;No;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);79,4;5528,9;No;0;38;5991;Not Churned;40;No;Yes;0;Q3;No;0;None;43,46;DSL;21;No;Yes;0;0;3042,2;8571,1;4;Stayed;Not Churned;58639
1116-DXXDF;1;United States;California;Porter Ranch;91326;34.281911, -118.556218;34,281911;-118,556218;Male;No;No;No;39;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;100,45;3801,7;No;0;45;2698;Not Churned;38;No;No;0;Q3;No;0;None;37,94;Fiber Optic;19;Yes;Yes;0;0;1479,66;5281,36;4;Stayed;Not Churned;28067
7009-LGECI;1;United States;California;Westlake Village;91361;34.130992, -118.894673;34,130992;-118,894673;Female;No;No;No;4;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);50,55;235,65;No;0;78;4164;Not Churned;24;Yes;No;0;Q3;No;0;None;22,07;DSL;41;No;Yes;0;0;88,28;323,93;4;Stayed;Not Churned;18735
8738-JOKAR;1;United States;California;Covina;91722;34.097345, -117.906736;34,097345;-117,906736;Female;No;No;No;42;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;One year;Yes;Mailed check;67,7;2882,25;No;0;36;5034;Not Churned;55;No;No;0;Q3;No;0;None;39,32;Cable;20;Yes;Yes;0;0;1651,44;4533,69;4;Stayed;Not Churned;33817
3186-AJIEK;1;United States;California;Apple Valley;92308;34.424926, -117.184503;34,424926;-117,184503;Male;No;No;No;66;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);105,65;6844,5;No;0;38;5097;Not Churned;44;No;No;0;Q3;No;0;None;30,96;Fiber Optic;11;Yes;Yes;0;0;2043,36;8887,86;4;Stayed;Not Churned;28819
8920-NAVAY;1;United States;California;Los Angeles;90045;33.954017, -118.402447;33,954017;-118,402447;Male;Yes;No;No;62;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);110,75;7053,35;No;0;43;5166;Not Churned;66;No;No;0;Q3;No;0;None;47,8;Fiber Optic;8;Yes;Yes;0;0;2963,6;10016,95;5;Stayed;Not Churned;39334
1261-FWTTE;1;United States;California;Los Angeles;90067;34.057496, -118.413959;34,057496;-118,413959;Male;Yes;No;No;23;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);34,65;768,45;No;0;67;2307;Not Churned;78;No;No;0;Q3;No;0;None;0;Cable;2;Yes;Yes;0;0;0;768,45;4;Stayed;Not Churned;2527
2107-FBPTK;1;United States;California;Ramona;92065;33.044541, -116.833922;33,044541;-116,833922;Female;Yes;No;No;30;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,1;3121,1;No;0;59;5655;Not Churned;80;No;No;0;Q3;No;0;None;41,93;Fiber Optic;21;No;Yes;0;0;1257,9;4379;4;Stayed;Not Churned;33104
8058-DMYRU;1;United States;California;Glendale;91208;34.195386, -118.238508;34,195386;-118,238508;Male;Yes;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;90,05;4931,8;No;0;23;5232;Not Churned;69;No;No;0;Q3;No;0;None;18,58;Fiber Optic;14;No;Yes;0;0;1003,32;5935,12;5;Stayed;Not Churned;16910
7064-FRRSW;1;United States;California;Tarzana;91356;34.157137, -118.548511;34,157137;-118,548511;Male;Yes;No;No;48;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;99;4744,35;No;0;78;3061;Not Churned;71;No;No;0;Q3;No;0;None;5,87;Fiber Optic;2;No;Yes;0;0;281,76;5026,11;4;Stayed;Not Churned;27424
1730-ZMAME;1;United States;California;Ontario;91762;34.057256, -117.667677;34,057256;-117,667677;Female;Yes;No;No;32;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79,5;2665;No;0;24;3041;Not Churned;74;No;No;0;Q3;No;0;None;48,62;Fiber Optic;12;No;Yes;0;0;1555,84;4220,84;4;Stayed;Not Churned;54254
5019-GQVCR;1;United States;California;Westlake Village;91361;34.130992, -118.894673;34,130992;-118,894673;Male;Yes;No;No;43;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,85;3645,6;No;0;56;4556;Not Churned;74;No;No;0;Q3;No;0;None;8,81;Fiber Optic;7;No;Yes;0;0;378,83;4024,43;4;Stayed;Not Churned;18735
2931-FSOHN;1;United States;California;Napa;94559;38.232389, -122.324944;38,232389;-122,324944;Male;Yes;No;No;13;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;59,9;788,35;No;0;58;5254;Not Churned;76;No;No;0;Q3;No;0;None;49,9;DSL;30;No;Yes;0;0;648,7;1437,05;5;Stayed;Not Churned;26894
9708-HPXWZ;1;United States;California;El Sobrante;94803;37.963995, -122.288296;37,963995;-122,288296;Male;Yes;No;No;5;No;No phone service;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;No;Credit card (automatic);45,4;214,75;No;0;68;2599;Not Churned;74;No;No;0;Q3;No;0;None;0;DSL;4;No;Yes;0;0;0;214,75;5;Stayed;Not Churned;25399
4522-AKYLR;1;United States;California;Chino Hills;91709;33.942895, -117.725644;33,942895;-117,725644;Female;Yes;No;No;13;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;54,8;731,3;No;0;7;5557;Not Churned;68;No;No;0;Q3;No;0;None;10,51;DSL;20;No;Yes;0;0;136,63;867,93;4;Stayed;Not Churned;66754
6729-GDNGC;1;United States;California;Westport;95488;39.724433, -123.767578;39,724433;-123,767578;Female;Yes;No;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Bank transfer (automatic);80,7;1614,2;No;0;73;3111;Not Churned;71;No;No;0;Q3;No;0;None;21,49;Fiber Optic;4;No;Yes;0;0;429,8;2044;5;Stayed;Not Churned;309
7872-RDDLZ;1;United States;California;Piercy;95587;39.955587, -123.681175;39,955587;-123,681175;Female;Yes;No;No;67;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;54,9;3725,5;No;0;33;4826;Not Churned;68;No;No;0;Q3;No;0;None;48,43;DSL;28;No;Yes;0;0;3244,81;6970,31;4;Stayed;Not Churned;200
3162-KKZXO;1;United States;California;Citrus Heights;95610;38.69508, -121.271616;38,69508;-121,271616;Female;Yes;No;No;55;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;100,15;5409,75;No;0;64;5182;Not Churned;75;No;No;0;Q3;No;0;None;29,6;Fiber Optic;3;No;Yes;0;0;1628;7037,75;4;Stayed;Not Churned;43718
7921-LMDFQ;1;United States;California;Chula Vista;91910;32.636792, -117.054989;32,636792;-117,054989;Male;Yes;No;No;51;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);94;4905,75;No;0;77;6034;Not Churned;69;No;No;0;Q3;No;0;None;4,14;Fiber Optic;21;Yes;Yes;0;0;211,14;5116,89;4;Stayed;Not Churned;74025
2851-STERV;1;United States;California;Descanso;91916;32.912664, -116.635387;32,912664;-116,635387;Male;Yes;No;No;35;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;73;2471,25;No;0;59;2715;Not Churned;79;No;No;0;Q3;No;0;None;3,04;DSL;18;No;Yes;0;0;106,4;2577,65;4;Stayed;Not Churned;1587
1925-LFCZZ;1;United States;California;Potrero;91963;32.619465, -116.593605;32,619465;-116,593605;Male;Yes;No;No;55;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);50,05;2743,45;No;0;70;4932;Not Churned;71;No;No;0;Q3;No;0;None;0;DSL;23;No;Yes;0;0;0;2743,45;4;Stayed;Not Churned;905
8490-BXHEO;1;United States;California;Lucerne Valley;92356;34.508417, -116.856103;34,508417;-116,856103;Male;Yes;No;No;18;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);80,55;1411,65;No;0;27;5137;Not Churned;67;No;No;0;Q3;No;0;None;38,79;Fiber Optic;14;No;Yes;0;0;698,22;2109,87;5;Stayed;Not Churned;5256
4115-NZRKS;1;United States;California;San Diego;92102;32.716007, -117.117462;32,716007;-117,117462;Female;Yes;No;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,15;574,35;No;0;25;2415;Not Churned;72;No;No;0;Q3;No;0;None;16,36;Fiber Optic;28;No;Yes;0;0;114,52;688,87;5;Stayed;Not Churned;47140
9825-YCXWZ;1;United States;California;Loma Mar;94021;37.266388, -122.26308;37,266388;-122,26308;Female;Yes;No;No;41;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);101,1;4016,2;No;0;38;2227;Not Churned;69;No;No;0;Q3;No;0;None;14,61;Fiber Optic;9;Yes;Yes;0;0;599,01;4615,21;5;Stayed;Not Churned;148
0308-GIQJT;1;United States;California;San Diego;92126;32.886925, -117.152162;32,886925;-117,152162;Male;Yes;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);105,75;7382,85;No;0;54;4921;Not Churned;80;No;No;0;Q3;No;0;None;6,1;Fiber Optic;9;No;Yes;0;0;433,1;7815,95;4;Stayed;Not Churned;74232
7361-YPXFS;1;United States;California;Brawley;92227;33.03933, -115.191857;33,03933;-115,191857;Female;Yes;No;No;28;Yes;Yes;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic);64,45;1867,6;No;0;37;3820;Not Churned;67;No;No;0;Q3;No;0;None;12,72;Cable;23;No;Yes;0;0;356,16;2223,76;4;Stayed;Not Churned;23394
2235-DWLJU;1;United States;California;Thousand Palms;92276;33.849263, -116.382778;33,849263;-116,382778;Female;Yes;No;No;6;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;44,4;263,05;No;0;71;4611;Not Churned;75;No;No;0;Q3;No;0;None;0;DSL;24;Yes;Yes;0;0;0;263,05;5;Stayed;Not Churned;6242
0141-YEAYS;1;United States;California;Lone Pine;93545;36.590415, -118.073839;36,590415;-118,073839;Female;Yes;No;No;27;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);86,45;2401,05;No;0;77;5990;Not Churned;77;No;No;0;Q3;No;0;None;2,97;Fiber Optic;4;No;Yes;0;0;80,19;2481,24;4;Stayed;Not Churned;1910
0380-NEAVX;1;United States;California;Newport Beach;92660;33.634626, -117.874882;33,634626;-117,874882;Male;Yes;No;No;34;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;99,85;3343,15;No;0;71;5626;Not Churned;72;No;No;0;Q3;No;0;None;35;Fiber Optic;12;No;Yes;0;0;1190;4533,15;5;Stayed;Not Churned;28687
9290-SHCMB;1;United States;California;Brownsville;95919;39.440687, -121.263583;39,440687;-121,263583;Female;Yes;No;No;13;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;96,85;1235,55;No;0;28;3098;Not Churned;74;No;No;0;Q3;No;0;None;26,68;Fiber Optic;24;Yes;Yes;0;0;346,84;1582,39;4;Stayed;Not Churned;1237
9279-CJEOJ;1;United States;California;Anaheim;92801;33.844983, -117.952151;33,844983;-117,952151;Female;Yes;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95,4;2025,1;No;0;47;5691;Not Churned;77;No;No;0;Q3;No;0;None;37,4;Fiber Optic;16;No;Yes;0;0;785,4;2810,5;4;Stayed;Not Churned;60553
5816-SCGFC;1;United States;California;Fullerton;92835;33.902211, -117.914922;33,902211;-117,914922;Female;Yes;No;No;7;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;51,3;419,35;No;0;46;3660;Not Churned;73;No;No;0;Q3;No;0;None;11,01;Cable;18;No;Yes;0;0;77,07;496,42;4;Stayed;Not Churned;21157
7658-UYUQS;1;United States;California;Fullerton;92835;33.902211, -117.914922;33,902211;-117,914922;Male;Yes;Yes;No;21;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Bank transfer (automatic);86,55;1857,25;No;0;67;5318;Not Churned;71;No;Yes;0;Q3;No;0;None;22,3;Fiber Optic;9;No;Yes;0;0;468,3;2325,55;5;Stayed;Not Churned;21157
4908-XAXAY;1;United States;California;Buttonwillow;93206;35.451402, -119.488413;35,451402;-119,488413;Female;Yes;No;No;49;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);89,85;4287,2;No;0;30;5982;Not Churned;70;No;No;0;Q3;No;0;None;47,72;Fiber Optic;21;No;Yes;0;0;2338,28;6625,48;4;Stayed;Not Churned;2078
9776-OJUZI;1;United States;California;Lost Hills;93249;35.637715, -119.893068;35,637715;-119,893068;Female;Yes;No;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);95,45;6223,3;No;0;62;4168;Not Churned;69;No;No;0;Q3;No;0;None;32,41;Fiber Optic;21;No;Yes;0;0;2106,65;8329,95;4;Stayed;Not Churned;2502
8450-UYIBU;1;United States;California;Fresno;93703;36.768774, -119.762633;36,768774;-119,762633;Female;Yes;No;No;35;No;No phone service;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;39,85;1434,6;No;0;60;2030;Not Churned;77;No;No;0;Q3;No;0;None;0;Cable;26;No;Yes;0;0;0;1434,6;4;Stayed;Not Churned;31180
1307-TVUFB;1;United States;California;Santa Ynez;93460;34.630356, -120.032564;34,630356;-120,032564;Male;Yes;No;No;42;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79,35;3344,1;No;0;79;2399;Not Churned;66;No;No;0;Q3;No;0;None;13,51;Fiber Optic;19;No;Yes;0;0;567,42;3911,52;4;Stayed;Not Churned;5710
7278-CKDNC;1;United States;California;Fresno;93701;36.749403, -119.787574;36,749403;-119,787574;Male;Yes;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;80,5;2088,45;No;0;40;4422;Not Churned;76;No;No;0;Q3;No;0;None;46,13;Fiber Optic;23;No;Yes;0;0;1107,12;3195,57;4;Stayed;Not Churned;13858
3312-ZWLGF;1;United States;California;Acton;93510;34.501452, -118.207862;34,501452;-118,207862;Male;Yes;Yes;No;29;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;79,3;2414,55;No;0;21;3172;Not Churned;69;No;Yes;0;Q3;No;0;None;10,55;Fiber Optic;2;No;Yes;0;0;305,95;2720,5;5;Stayed;Not Churned;7831
9845-PEEKO;1;United States;California;Brookdale;95007;37.106902, -122.100006;37,106902;-122,100006;Female;Yes;No;No;59;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Two year;Yes;Credit card (automatic);79,2;4590,35;No;0;25;5400;Not Churned;71;No;No;0;Q3;No;0;None;6,13;Fiber Optic;2;No;Yes;0;0;361,67;4952,02;5;Stayed;Not Churned;1007
5533-NHFRF;1;United States;California;San Jose;95132;37.424655, -121.74841;37,424655;-121,74841;Male;Yes;No;No;7;No;No phone service;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;44,4;265,8;No;0;77;3410;Not Churned;75;No;No;0;Q3;No;0;None;0;DSL;26;No;Yes;0;0;0;265,8;4;Stayed;Not Churned;40568
8495-PRWFH;1;United States;California;Waterford;95386;37.669516, -120.626964;37,669516;-120,626964;Female;Yes;No;No;42;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;55,65;2421,75;No;0;80;5831;Not Churned;66;No;No;0;Q3;No;0;None;27;Cable;30;No;Yes;0;0;1134;3555,75;4;Stayed;Not Churned;8308
3349-ANQNH;1;United States;California;Del Rey;93616;36.657462, -119.595293;36,657462;-119,595293;Female;Yes;No;No;59;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;99,5;5890;No;0;50;5513;Not Churned;70;No;No;0;Q3;No;0;None;24,27;Fiber Optic;9;Yes;Yes;0;0;1431,93;7321,93;5;Stayed;Not Churned;1965
8016-ZMGMO;1;United States;California;Colusa;95932;39.273096, -122.050763;39,273096;-122,050763;Female;Yes;Yes;No;66;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);70,85;4738,85;No;0;37;5572;Not Churned;73;No;Yes;0;Q3;No;0;None;44,01;Cable;17;No;Yes;0;0;2904,66;7643,51;5;Stayed;Not Churned;7503
7351-KYHQH;1;United States;California;Montague;96064;41.759864, -122.379175;41,759864;-122,379175;Female;Yes;No;No;7;Yes;No;DSL;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;64,95;493,65;No;0;37;4615;Not Churned;67;No;No;0;Q3;No;0;None;7,82;Cable;7;No;Yes;0;0;54,74;548,39;4;Stayed;Not Churned;4592
9112-WSNPU;1;United States;California;Monterey;93940;36.362741, -121.869685;36,362741;-121,869685;Female;Yes;No;No;35;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,55;2419;No;0;45;5873;Not Churned;65;No;No;0;Q3;No;0;None;16,91;Fiber Optic;30;No;Yes;0;0;591,85;3010,85;4;Stayed;Not Churned;32857
